Date,Region,Political_Stability_Index,Plastic_Ban_Active,Economic_Index,Consumer_Confidence,Tourism_Index,Election_Period,Water_Tax_Rate,Govt_Subsidy_Active
2021-08-18,South_Zone,77.7,0,98.52,55.2,33.4,0,4.0,0
2021-08-19,South_Zone,78.4,0,98.94,52.3,35.9,0,4.0,0
2021-08-20,South_Zone,81.8,0,98.2,50.3,32.3,0,4.0,0
2021-08-21,South_Zone,83.7,0,97.83,52.5,31.3,0,4.0,0
2021-08-22,South_Zone,81.7,0,97.74,47.5,38.5,0,4.0,0
2021-08-23,South_Zone,77.3,0,100.29,56.7,43.3,0,4.0,0
2021-08-24,South_Zone,82.4,0,97.97,57.8,24.7,0,4.0,0
2021-08-25,South_Zone,81.8,0,98.59,50.8,34.4,0,4.0,0
2021-08-26,South_Zone,71.2,0,99.15,50.9,31.3,0,4.0,0
2021-08-27,South_Zone,83.7,0,98.14,48.0,29.4,0,4.0,0
2021-08-28,South_Zone,80.4,0,98.36,54.2,23.2,0,4.0,0
2021-08-29,South_Zone,80.5,0,98.81,52.5,35.8,0,4.0,0
2021-08-30,South_Zone,74.8,0,97.44,46.2,31.6,0,4.0,0
2021-08-31,South_Zone,84.8,0,96.74,63.4,31.3,0,4.0,0
2021-09-01,South_Zone,81.0,0,97.53,44.9,66.0,0,4.0,0
2021-09-02,South_Zone,82.3,0,99.97,47.2,57.8,0,4.0,0
2021-09-03,South_Zone,76.0,0,97.65,55.8,57.6,0,4.0,0
2021-09-04,South_Zone,81.5,0,98.34,55.0,53.3,0,4.0,0
2021-09-05,South_Zone,81.6,0,96.87,48.9,55.5,0,4.0,0
2021-09-06,South_Zone,79.5,0,99.52,49.7,67.3,0,4.0,0
2021-09-07,South_Zone,76.1,0,97.86,54.0,63.1,0,4.0,0
2021-09-08,South_Zone,79.8,0,97.7,53.6,66.4,0,4.0,0
2021-09-09,South_Zone,77.1,0,98.01,49.4,55.8,0,4.0,0
2021-09-10,South_Zone,77.9,0,100.64,57.2,61.8,0,4.0,0
2021-09-11,South_Zone,83.5,0,98.56,54.7,65.2,0,4.0,0
2021-09-12,South_Zone,80.3,0,97.95,57.5,62.9,0,4.0,0
2021-09-13,South_Zone,79.8,0,95.21,50.9,67.9,0,4.0,0
2021-09-14,South_Zone,76.5,0,99.44,56.0,62.0,0,4.0,0
2021-09-15,South_Zone,79.9,0,97.38,51.0,60.0,0,4.0,0
2021-09-16,South_Zone,79.5,0,97.21,54.0,48.2,0,4.0,0
2021-09-17,South_Zone,77.1,0,97.29,53.3,62.1,0,4.0,0
2021-09-18,South_Zone,83.3,0,99.51,56.2,63.0,0,4.0,0
2021-09-19,South_Zone,83.1,0,98.0,54.3,65.7,0,4.0,0
2021-09-20,South_Zone,77.7,0,96.51,44.0,56.0,0,4.0,0
2021-09-21,South_Zone,81.2,0,97.82,49.6,59.8,0,4.0,0
2021-09-22,South_Zone,74.4,0,97.19,52.2,52.0,0,4.0,0
2021-09-23,South_Zone,81.0,0,98.38,54.2,51.9,0,4.0,0
2021-09-24,South_Zone,82.3,0,97.63,55.4,62.6,0,4.0,0
2021-09-25,South_Zone,76.6,0,96.44,53.8,66.3,0,4.0,0
2021-09-26,South_Zone,80.0,0,97.92,49.3,66.5,0,4.0,0
2021-09-27,South_Zone,80.4,0,97.95,55.9,62.2,0,4.0,0
2021-09-28,South_Zone,88.7,0,96.75,48.5,70.2,0,4.0,0
2021-09-29,South_Zone,87.7,0,96.04,56.5,58.0,0,4.0,0
2021-09-30,South_Zone,81.0,0,98.28,57.6,64.5,0,4.0,0
2021-10-01,South_Zone,78.0,0,97.72,52.0,65.4,0,4.0,0
2021-10-02,South_Zone,80.7,0,97.79,49.5,44.3,0,4.0,0
2021-10-03,South_Zone,83.4,0,98.75,49.7,57.6,0,4.0,0
2021-10-04,South_Zone,75.0,0,96.06,47.0,59.4,0,4.0,0
2021-10-05,South_Zone,73.7,0,98.07,48.5,61.2,0,4.0,0
2021-10-06,South_Zone,76.6,0,98.67,51.7,59.1,0,4.0,0
2021-10-07,South_Zone,82.3,0,97.83,49.9,61.8,0,4.0,0
2021-10-08,South_Zone,82.5,0,96.6,45.2,68.7,0,4.0,0
2021-10-09,South_Zone,81.3,0,97.36,50.0,63.7,0,4.0,0
2021-10-10,South_Zone,83.3,0,97.57,52.4,56.2,0,4.0,0
2021-10-11,South_Zone,79.5,0,96.45,50.2,47.4,0,4.0,0
2021-10-12,South_Zone,79.2,0,98.41,48.8,54.6,0,4.0,0
2021-10-13,South_Zone,81.2,0,98.05,42.7,66.7,0,4.0,0
2021-10-14,South_Zone,85.1,0,97.41,56.5,69.5,0,4.0,0
2021-10-15,South_Zone,81.2,0,99.05,52.5,63.4,0,4.0,0
2021-10-16,South_Zone,79.7,0,97.55,53.3,63.2,0,4.0,0
2021-10-17,South_Zone,81.2,0,99.56,53.5,59.7,0,4.0,0
2021-10-18,South_Zone,84.3,0,97.82,54.1,59.6,0,4.0,0
2021-10-19,South_Zone,78.9,0,97.14,52.8,68.7,0,4.0,0
2021-10-20,South_Zone,78.7,0,97.18,52.3,71.1,0,4.0,0
2021-10-21,South_Zone,78.6,0,98.21,55.3,55.2,0,4.0,0
2021-10-22,South_Zone,82.4,0,97.06,55.7,65.6,0,4.0,0
2021-10-23,South_Zone,77.7,0,98.29,57.8,64.2,0,4.0,0
2021-10-24,South_Zone,81.9,0,97.76,48.8,63.1,0,4.0,0
2021-10-25,South_Zone,75.6,0,97.75,53.1,59.4,0,4.0,0
2021-10-26,South_Zone,79.2,0,98.14,45.8,52.6,0,4.0,0
2021-10-27,South_Zone,79.8,0,99.21,50.8,66.3,0,4.0,0
2021-10-28,South_Zone,85.4,0,97.67,51.3,56.1,0,4.0,0
2021-10-29,South_Zone,82.9,0,98.42,55.3,73.8,0,4.0,0
2021-10-30,South_Zone,78.9,0,98.69,52.0,64.5,0,4.0,0
2021-10-31,South_Zone,78.4,0,97.06,54.5,61.6,0,4.0,0
2021-11-01,South_Zone,78.0,0,98.81,51.1,61.3,0,4.0,0
2021-11-02,South_Zone,76.6,0,99.12,50.3,65.2,0,4.0,0
2021-11-03,South_Zone,84.8,0,99.28,49.5,49.6,0,4.0,0
2021-11-04,South_Zone,77.7,0,97.23,54.7,49.0,0,4.0,0
2021-11-05,South_Zone,85.2,0,97.32,50.4,52.3,0,4.0,0
2021-11-06,South_Zone,80.3,0,98.32,42.6,64.6,0,4.0,0
2021-11-07,South_Zone,79.8,0,98.29,54.9,50.0,0,4.0,0
2021-11-08,South_Zone,80.3,0,98.44,48.7,60.0,0,4.0,0
2021-11-09,South_Zone,83.6,0,98.08,53.0,55.4,0,4.0,0
2021-11-10,South_Zone,77.4,0,98.65,47.9,60.8,0,4.0,0
2021-11-11,South_Zone,81.5,0,95.93,51.4,71.3,0,4.0,0
2021-11-12,South_Zone,79.9,0,99.16,41.2,61.3,0,4.0,0
2021-11-13,South_Zone,81.2,0,100.0,52.9,58.0,0,4.0,0
2021-11-14,South_Zone,79.4,0,98.0,48.7,63.5,0,4.0,0
2021-11-15,South_Zone,78.9,0,98.78,47.4,67.3,0,4.0,0
2021-11-16,South_Zone,81.6,0,100.28,56.2,66.3,0,4.0,0
2021-11-17,South_Zone,75.9,0,98.66,52.0,58.2,0,4.0,0
2021-11-18,South_Zone,84.2,0,98.96,51.6,67.7,0,4.0,0
2021-11-19,South_Zone,80.3,0,100.52,50.3,61.0,0,4.0,0
2021-11-20,South_Zone,78.4,0,100.74,56.9,69.9,0,4.0,0
2021-11-21,South_Zone,81.1,0,97.67,50.3,59.7,0,4.0,0
2021-11-22,South_Zone,77.9,0,98.34,58.3,64.2,0,4.0,0
2021-11-23,South_Zone,80.2,0,99.68,57.8,75.9,0,4.0,0
2021-11-24,South_Zone,80.3,0,99.31,58.4,63.9,0,4.0,0
2021-11-25,South_Zone,83.8,0,99.54,56.7,66.4,0,4.0,0
2021-11-26,South_Zone,80.8,0,96.25,49.1,53.4,0,4.0,0
2021-11-27,South_Zone,76.6,0,96.94,52.0,55.2,0,4.0,0
2021-11-28,South_Zone,81.7,0,100.71,52.5,72.2,0,4.0,0
2021-11-29,South_Zone,82.2,0,99.73,56.2,66.2,0,4.0,0
2021-11-30,South_Zone,75.2,0,99.34,52.7,66.1,0,4.0,0
2021-12-01,South_Zone,76.4,0,97.77,51.1,71.8,0,4.0,0
2021-12-02,South_Zone,86.0,0,98.63,59.1,77.0,0,4.0,0
2021-12-03,South_Zone,79.0,0,99.64,51.5,69.9,0,4.0,0
2021-12-04,South_Zone,79.1,0,97.72,49.6,67.9,0,4.0,0
2021-12-05,South_Zone,79.9,0,98.43,50.8,65.4,0,4.0,0
2021-12-06,South_Zone,78.1,0,99.54,57.1,71.3,0,4.0,0
2021-12-07,South_Zone,74.7,0,99.79,53.7,70.3,0,4.0,0
2021-12-08,South_Zone,76.6,0,98.71,54.3,77.0,0,4.0,0
2021-12-09,South_Zone,78.1,0,100.24,54.0,74.8,0,4.0,0
2021-12-10,South_Zone,78.5,0,100.24,44.3,72.3,0,4.0,0
2021-12-11,South_Zone,77.7,0,97.53,47.7,72.3,0,4.0,0
2021-12-12,South_Zone,75.5,0,101.0,52.3,69.9,0,4.0,0
2021-12-13,South_Zone,78.3,0,100.56,54.5,63.1,0,4.0,0
2021-12-14,South_Zone,83.3,0,99.63,48.9,66.1,0,4.0,0
2021-12-15,South_Zone,78.0,0,99.32,48.7,75.9,0,4.0,0
2021-12-16,South_Zone,79.5,0,100.28,51.9,71.3,0,4.0,0
2021-12-17,South_Zone,84.3,0,100.06,58.3,65.4,0,4.0,0
2021-12-18,South_Zone,77.9,0,99.28,44.1,78.8,0,4.0,0
2021-12-19,South_Zone,89.2,0,101.2,42.9,80.5,0,4.0,0
2021-12-20,South_Zone,82.7,0,97.52,58.9,78.0,0,4.0,0
2021-12-21,South_Zone,80.2,0,98.99,46.5,74.1,0,4.0,0
2021-12-22,South_Zone,79.3,0,100.14,51.4,73.4,0,4.0,0
2021-12-23,South_Zone,84.0,0,99.67,46.9,71.9,0,4.0,0
2021-12-24,South_Zone,77.9,0,100.46,52.0,72.8,0,4.0,0
2021-12-25,South_Zone,78.7,0,98.4,51.8,75.1,0,4.0,0
2021-12-26,South_Zone,84.8,0,99.57,59.3,75.5,0,4.0,0
2021-12-27,South_Zone,78.9,0,101.01,56.3,74.3,0,4.0,0
2021-12-28,South_Zone,78.6,0,98.4,47.2,55.6,0,4.0,0
2021-12-29,South_Zone,78.0,0,99.69,45.2,77.8,0,4.0,0
2021-12-30,South_Zone,74.2,0,99.43,54.8,73.0,0,4.0,0
2021-12-31,South_Zone,83.0,0,100.36,51.1,65.2,0,4.0,0
2022-01-01,South_Zone,79.9,0,104.43,51.9,73.0,0,4.25,0
2022-01-02,South_Zone,83.2,0,104.17,59.4,73.5,0,4.25,0
2022-01-03,South_Zone,79.5,0,103.81,47.5,64.1,0,4.25,0
2022-01-04,South_Zone,78.7,0,104.2,53.2,68.8,0,4.25,0
2022-01-05,South_Zone,78.0,0,104.01,57.1,66.5,0,4.25,0
2022-01-06,South_Zone,82.1,0,104.17,49.9,67.1,0,4.25,0
2022-01-07,South_Zone,77.6,0,105.7,60.5,74.9,0,4.25,0
2022-01-08,South_Zone,81.2,0,103.07,50.2,68.9,0,4.25,0
2022-01-09,South_Zone,80.1,0,104.65,54.6,72.5,0,4.25,0
2022-01-10,South_Zone,76.9,0,103.4,51.6,75.7,0,4.25,0
2022-01-11,South_Zone,78.7,0,106.33,44.6,69.8,0,4.25,0
2022-01-12,South_Zone,80.0,0,104.5,53.1,75.9,0,4.25,0
2022-01-13,South_Zone,79.1,0,103.18,57.4,78.8,0,4.25,0
2022-01-14,South_Zone,85.7,0,104.25,50.6,76.2,0,4.25,0
2022-01-15,South_Zone,80.7,0,103.05,51.7,75.0,0,4.25,0
2022-01-16,South_Zone,79.4,0,103.91,52.5,76.3,0,4.25,0
2022-01-17,South_Zone,78.9,0,105.19,57.2,74.0,0,4.25,0
2022-01-18,South_Zone,79.3,0,105.97,53.9,76.2,0,4.25,0
2022-01-19,South_Zone,78.2,0,105.72,55.4,66.1,0,4.25,0
2022-01-20,South_Zone,77.5,0,104.57,55.0,71.6,0,4.25,0
2022-01-21,South_Zone,81.8,0,105.28,53.0,74.0,0,4.25,0
2022-01-22,South_Zone,84.6,0,105.55,62.0,71.6,0,4.25,0
2022-01-23,South_Zone,78.6,0,107.02,51.7,84.5,0,4.25,0
2022-01-24,South_Zone,81.3,0,104.2,57.5,71.0,0,4.25,0
2022-01-25,South_Zone,78.0,0,106.34,60.6,63.1,0,4.25,0
2022-01-26,South_Zone,80.3,0,103.77,54.0,72.3,0,4.25,0
2022-01-27,South_Zone,76.1,0,106.08,55.7,76.1,0,4.25,0
2022-01-28,South_Zone,77.4,0,104.31,56.8,67.6,0,4.25,0
2022-01-29,South_Zone,77.3,0,104.27,53.2,71.8,0,4.25,0
2022-01-30,South_Zone,79.6,0,104.7,47.3,71.6,0,4.25,0
2022-01-31,South_Zone,76.5,0,104.24,53.7,71.7,0,4.25,0
2022-02-01,South_Zone,73.3,0,105.47,61.8,69.0,1,4.25,0
2022-02-02,South_Zone,75.9,0,106.3,57.8,77.5,1,4.25,0
2022-02-03,South_Zone,79.5,0,102.99,54.5,82.8,1,4.25,0
2022-02-04,South_Zone,77.6,0,104.96,58.0,67.8,1,4.25,0
2022-02-05,South_Zone,78.3,0,104.08,54.1,65.5,1,4.25,0
2022-02-06,South_Zone,80.8,0,106.09,55.6,69.8,1,4.25,0
2022-02-07,South_Zone,77.5,0,106.64,53.9,79.0,1,4.25,0
2022-02-08,South_Zone,79.8,0,105.07,56.9,70.7,1,4.25,0
2022-02-09,South_Zone,86.4,0,104.57,52.7,73.8,1,4.25,0
2022-02-10,South_Zone,78.9,0,103.68,53.2,67.4,1,4.25,0
2022-02-11,South_Zone,79.4,0,107.27,59.4,80.9,1,4.25,0
2022-02-12,South_Zone,81.1,0,106.67,54.9,70.5,1,4.25,0
2022-02-13,South_Zone,77.5,0,103.4,56.6,73.2,1,4.25,0
2022-02-14,South_Zone,78.2,0,106.05,58.0,68.0,1,4.25,0
2022-02-15,South_Zone,79.7,0,104.31,54.4,67.5,1,4.25,0
2022-02-16,South_Zone,80.6,0,104.94,53.6,72.0,1,4.25,0
2022-02-17,South_Zone,77.2,0,104.22,49.4,72.5,1,4.25,0
2022-02-18,South_Zone,81.7,0,103.49,50.0,76.3,1,4.25,0
2022-02-19,South_Zone,84.6,0,105.47,57.6,63.6,1,4.25,0
2022-02-20,South_Zone,74.3,0,107.43,58.3,67.2,1,4.25,0
2022-02-21,South_Zone,81.2,0,104.63,50.9,68.6,1,4.25,0
2022-02-22,South_Zone,79.7,0,106.47,57.2,72.6,1,4.25,0
2022-02-23,South_Zone,79.1,0,106.65,56.5,66.4,1,4.25,0
2022-02-24,South_Zone,81.0,0,106.34,59.3,71.5,1,4.25,0
2022-02-25,South_Zone,84.1,0,107.64,64.7,68.8,1,4.25,0
2022-02-26,South_Zone,80.8,0,106.62,57.9,71.3,1,4.25,0
2022-02-27,South_Zone,82.9,0,107.49,53.2,68.1,1,4.25,0
2022-02-28,South_Zone,79.9,0,104.55,57.8,66.9,1,4.25,0
2022-03-01,South_Zone,81.1,0,106.46,51.4,46.4,1,4.25,0
2022-03-02,South_Zone,78.4,0,107.25,64.8,50.6,1,4.25,0
2022-03-03,South_Zone,80.1,0,104.98,50.1,49.1,1,4.25,0
2022-03-04,South_Zone,79.2,0,102.28,55.7,50.6,1,4.25,0
2022-03-05,South_Zone,80.3,0,104.52,54.8,51.2,1,4.25,1
2022-03-06,South_Zone,75.0,0,105.07,53.4,44.2,1,4.25,0
2022-03-07,South_Zone,76.7,0,106.38,53.6,54.4,1,4.25,0
2022-03-08,South_Zone,83.6,0,105.26,60.6,60.8,1,4.25,1
2022-03-09,South_Zone,84.2,0,105.85,57.6,40.3,1,4.25,1
2022-03-10,South_Zone,74.8,0,105.25,54.5,41.7,1,4.25,1
2022-03-11,South_Zone,78.3,0,105.74,62.2,45.8,1,4.25,0
2022-03-12,South_Zone,77.8,0,105.81,54.8,49.4,1,4.25,0
2022-03-13,South_Zone,80.8,0,105.26,58.0,43.9,1,4.25,1
2022-03-14,South_Zone,79.7,0,106.72,50.3,52.1,1,4.25,0
2022-03-15,South_Zone,82.0,0,107.29,50.8,49.0,1,4.25,0
2022-03-16,South_Zone,75.9,0,104.77,57.7,39.4,0,4.25,1
2022-03-17,South_Zone,81.0,0,106.15,56.7,46.5,0,4.25,0
2022-03-18,South_Zone,79.0,0,104.51,63.4,45.2,0,4.25,1
2022-03-19,South_Zone,77.8,0,104.2,51.9,38.3,0,4.25,1
2022-03-20,South_Zone,81.3,0,106.99,58.5,53.9,0,4.25,0
2022-03-21,South_Zone,79.3,0,107.97,55.2,45.1,0,4.25,1
2022-03-22,South_Zone,79.7,0,105.64,58.6,39.1,0,4.25,0
2022-03-23,South_Zone,84.0,0,107.81,59.2,45.2,0,4.25,0
2022-03-24,South_Zone,80.2,0,105.33,55.0,36.3,0,4.25,1
2022-03-25,South_Zone,85.8,0,105.75,52.3,46.8,0,4.25,1
2022-03-26,South_Zone,73.0,0,107.66,54.7,49.3,0,4.25,0
2022-03-27,South_Zone,80.0,0,105.08,50.6,58.5,0,4.25,0
2022-03-28,South_Zone,76.7,0,106.91,57.2,45.5,0,4.25,1
2022-03-29,South_Zone,77.2,0,105.65,44.0,41.7,0,4.25,0
2022-03-30,South_Zone,78.0,0,105.28,52.8,46.0,0,4.25,0
2022-03-31,South_Zone,82.8,0,105.49,58.8,52.2,0,4.25,1
2022-04-01,South_Zone,78.8,0,103.83,58.1,47.5,0,4.25,1
2022-04-02,South_Zone,76.6,0,107.26,49.5,49.2,0,4.25,1
2022-04-03,South_Zone,82.0,0,106.23,57.8,48.8,0,4.25,1
2022-04-04,South_Zone,76.5,0,105.85,50.8,47.5,0,4.25,1
2022-04-05,South_Zone,85.0,0,105.3,53.6,38.0,0,4.25,1
2022-04-06,South_Zone,76.1,0,106.31,58.6,37.7,0,4.25,0
2022-04-07,South_Zone,79.1,0,106.87,51.8,37.1,0,4.25,1
2022-04-08,South_Zone,85.8,0,105.71,61.0,39.0,0,4.25,1
2022-04-09,South_Zone,79.0,0,106.95,56.8,39.6,0,4.25,0
2022-04-10,South_Zone,81.3,0,106.25,57.4,54.3,0,4.25,0
2022-04-11,South_Zone,79.7,0,105.88,59.7,41.5,0,4.25,0
2022-04-12,South_Zone,80.0,0,106.88,59.3,45.5,0,4.25,1
2022-04-13,South_Zone,77.5,0,105.45,58.4,43.8,0,4.25,0
2022-04-14,South_Zone,81.4,0,104.7,52.2,46.0,0,4.25,1
2022-04-15,South_Zone,84.0,0,105.89,50.9,45.4,0,4.25,1
2022-04-16,South_Zone,74.2,0,105.97,54.3,38.7,0,4.25,0
2022-04-17,South_Zone,77.2,0,105.7,57.2,48.0,0,4.25,1
2022-04-18,South_Zone,78.3,0,107.11,50.7,41.6,0,4.25,0
2022-04-19,South_Zone,77.3,0,106.41,57.9,41.4,0,4.25,0
2022-04-20,South_Zone,81.9,0,105.78,56.8,43.5,0,4.25,1
2022-04-21,South_Zone,78.2,0,105.88,54.6,49.0,0,4.25,1
2022-04-22,South_Zone,80.2,0,105.95,55.6,41.9,0,4.25,1
2022-04-23,South_Zone,84.5,0,106.39,55.8,45.5,0,4.25,0
2022-04-24,South_Zone,74.6,0,105.9,57.1,47.0,0,4.25,0
2022-04-25,South_Zone,81.0,0,105.68,58.3,46.3,0,4.25,1
2022-04-26,South_Zone,79.6,0,104.49,66.3,46.0,0,4.25,1
2022-04-27,South_Zone,79.6,0,105.1,55.7,38.0,0,4.25,1
2022-04-28,South_Zone,77.3,0,106.07,52.9,45.6,0,4.25,0
2022-04-29,South_Zone,78.9,0,105.96,47.8,40.4,0,4.25,1
2022-04-30,South_Zone,80.0,0,104.27,49.1,36.2,0,4.25,0
2022-05-01,South_Zone,79.4,0,102.18,50.8,42.7,0,4.25,1
2022-05-02,South_Zone,82.1,0,101.8,56.5,42.4,0,4.25,1
2022-05-03,South_Zone,76.7,0,104.07,53.0,59.8,0,4.25,1
2022-05-04,South_Zone,75.8,0,102.94,55.8,49.9,0,4.25,1
2022-05-05,South_Zone,74.0,0,103.1,51.3,48.9,0,4.25,1
2022-05-06,South_Zone,80.4,0,102.59,55.9,43.0,0,4.25,1
2022-05-07,South_Zone,82.3,0,102.01,57.3,44.1,0,4.25,0
2022-05-08,South_Zone,76.5,0,102.17,52.3,57.9,0,4.25,0
2022-05-09,South_Zone,76.2,0,103.09,56.0,41.8,0,4.25,0
2022-05-10,South_Zone,85.7,0,102.31,52.2,46.3,0,4.25,1
2022-05-11,South_Zone,83.8,0,103.05,49.3,54.2,0,4.25,1
2022-05-12,South_Zone,84.0,0,102.67,56.3,41.4,0,4.25,0
2022-05-13,South_Zone,81.0,0,102.8,55.8,45.7,0,4.25,1
2022-05-14,South_Zone,82.1,0,102.83,56.5,44.9,0,4.25,0
2022-05-15,South_Zone,79.1,0,101.93,57.6,40.6,0,4.25,0
2022-05-16,South_Zone,75.7,0,102.12,52.9,48.9,0,4.25,0
2022-05-17,South_Zone,75.9,0,103.32,53.6,39.4,0,4.25,1
2022-05-18,South_Zone,80.0,0,104.21,53.5,48.9,0,4.25,1
2022-05-19,South_Zone,82.8,0,103.28,55.7,47.1,0,4.25,1
2022-05-20,South_Zone,79.5,0,99.55,52.3,49.5,0,4.25,1
2022-05-21,South_Zone,81.8,0,101.55,54.1,44.0,0,4.25,0
2022-05-22,South_Zone,79.7,0,102.4,51.1,46.9,0,4.25,0
2022-05-23,South_Zone,80.9,0,101.16,49.4,50.1,0,4.25,0
2022-05-24,South_Zone,82.3,0,101.09,49.8,38.0,0,4.25,1
2022-05-25,South_Zone,84.0,0,101.78,55.4,39.0,0,4.25,1
2022-05-26,South_Zone,80.9,0,102.52,53.8,47.9,0,4.25,1
2022-05-27,South_Zone,85.8,0,102.77,52.1,49.1,0,4.25,0
2022-05-28,South_Zone,79.3,0,101.75,56.4,45.7,0,4.25,1
2022-05-29,South_Zone,84.0,0,101.65,59.5,49.6,0,4.25,0
2022-05-30,South_Zone,81.7,0,101.22,51.5,43.2,0,4.25,0
2022-05-31,South_Zone,74.5,0,102.54,49.7,51.3,0,4.25,0
2022-06-01,South_Zone,84.2,0,102.44,57.8,33.6,0,4.25,0
2022-06-02,South_Zone,77.2,0,102.88,54.2,30.1,0,4.25,0
2022-06-03,South_Zone,79.3,0,102.07,53.1,41.1,0,4.25,0
2022-06-04,South_Zone,82.6,0,100.6,57.3,38.1,0,4.25,0
2022-06-05,South_Zone,77.8,0,101.53,52.6,31.7,0,4.25,0
2022-06-06,South_Zone,79.8,0,102.71,55.7,31.8,0,4.25,0
2022-06-07,South_Zone,82.0,0,100.08,53.7,37.0,0,4.25,0
2022-06-08,South_Zone,77.5,0,101.7,66.7,29.0,0,4.25,0
2022-06-09,South_Zone,79.3,0,102.04,53.3,35.6,0,4.25,0
2022-06-10,South_Zone,78.9,0,103.73,58.2,33.2,0,4.25,0
2022-06-11,South_Zone,82.9,0,101.09,52.4,35.1,0,4.25,0
2022-06-12,South_Zone,84.7,0,101.54,55.4,23.9,0,4.25,0
2022-06-13,South_Zone,76.7,0,103.31,53.5,29.5,0,4.25,0
2022-06-14,South_Zone,80.2,0,101.01,56.6,35.3,0,4.25,0
2022-06-15,South_Zone,78.4,0,102.64,53.7,39.3,0,4.25,0
2022-06-16,South_Zone,80.1,0,101.92,55.8,33.3,0,4.25,0
2022-06-17,South_Zone,85.3,0,101.27,50.5,37.6,0,4.25,0
2022-06-18,South_Zone,81.1,0,101.91,50.6,26.6,0,4.25,0
2022-06-19,South_Zone,78.3,0,101.28,46.0,31.8,0,4.25,0
2022-06-20,South_Zone,75.9,0,103.65,55.9,35.4,0,4.25,0
2022-06-21,South_Zone,83.0,0,99.29,50.1,33.7,0,4.25,0
2022-06-22,South_Zone,78.6,0,101.04,62.2,37.8,0,4.25,0
2022-06-23,South_Zone,77.7,0,101.04,51.5,32.7,0,4.25,0
2022-06-24,South_Zone,80.9,0,101.12,58.4,32.8,0,4.25,0
2022-06-25,South_Zone,81.7,0,102.3,58.5,37.3,0,4.25,0
2022-06-26,South_Zone,78.9,0,100.74,52.3,31.3,0,4.25,0
2022-06-27,South_Zone,77.2,0,101.65,50.7,29.5,0,4.25,0
2022-06-28,South_Zone,84.1,0,101.35,53.0,36.3,0,4.25,0
2022-06-29,South_Zone,82.1,0,101.92,58.3,29.2,0,4.25,0
2022-06-30,South_Zone,83.0,0,100.91,62.5,41.1,0,4.25,0
2022-07-01,South_Zone,78.9,0,101.34,48.6,24.8,0,4.25,0
2022-07-02,South_Zone,77.5,0,100.86,53.4,32.5,0,4.25,0
2022-07-03,South_Zone,78.4,0,99.96,50.6,42.1,0,4.25,0
2022-07-04,South_Zone,75.4,0,102.51,52.6,43.9,0,4.25,0
2022-07-05,South_Zone,79.0,0,100.12,59.9,33.5,0,4.25,0
2022-07-06,South_Zone,78.0,0,100.37,50.1,39.5,0,4.25,0
2022-07-07,South_Zone,79.8,0,99.95,46.6,37.9,0,4.25,0
2022-07-08,South_Zone,80.1,0,101.18,54.3,31.5,0,4.25,0
2022-07-09,South_Zone,80.3,0,100.26,54.6,36.3,0,4.25,0
2022-07-10,South_Zone,78.2,0,102.22,52.2,29.7,0,4.25,0
2022-07-11,South_Zone,76.4,0,101.21,50.8,26.2,0,4.25,0
2022-07-12,South_Zone,75.7,0,100.36,53.8,36.5,0,4.25,0
2022-07-13,South_Zone,80.6,0,99.7,47.5,36.8,0,4.25,0
2022-07-14,South_Zone,80.4,0,100.46,54.9,28.1,0,4.25,0
2022-07-15,South_Zone,75.8,0,101.06,52.0,33.3,0,4.25,0
2022-07-16,South_Zone,84.3,0,100.46,58.7,28.1,0,4.25,0
2022-07-17,South_Zone,82.5,0,100.33,54.4,31.7,0,4.25,0
2022-07-18,South_Zone,76.9,0,99.42,52.2,31.8,0,4.25,0
2022-07-19,South_Zone,80.8,0,102.65,53.1,37.7,0,4.25,0
2022-07-20,South_Zone,79.6,0,100.17,45.3,31.5,0,4.25,0
2022-07-21,South_Zone,80.8,0,98.97,52.1,27.7,0,4.25,0
2022-07-22,South_Zone,80.5,0,99.23,51.9,42.6,0,4.25,0
2022-07-23,South_Zone,82.0,0,99.93,53.2,36.5,0,4.25,0
2022-07-24,South_Zone,84.4,0,102.19,53.1,38.5,0,4.25,0
2022-07-25,South_Zone,80.9,0,100.04,58.7,37.0,0,4.25,0
2022-07-26,South_Zone,81.6,0,99.81,51.8,38.7,0,4.25,0
2022-07-27,South_Zone,84.4,0,100.99,50.0,36.2,0,4.25,0
2022-07-28,South_Zone,78.4,0,101.04,46.8,36.3,0,4.25,0
2022-07-29,South_Zone,77.2,0,100.75,51.5,34.6,0,4.25,0
2022-07-30,South_Zone,82.0,0,100.26,48.9,31.8,0,4.25,0
2022-07-31,South_Zone,76.3,0,98.92,47.4,38.4,0,4.25,0
2022-08-01,South_Zone,77.6,0,99.25,51.5,32.7,0,4.25,0
2022-08-02,South_Zone,84.5,0,98.38,56.9,34.6,0,4.25,0
2022-08-03,South_Zone,74.8,0,99.71,56.6,35.9,0,4.25,0
2022-08-04,South_Zone,80.9,0,99.48,47.7,36.3,0,4.25,0
2022-08-05,South_Zone,75.7,0,99.35,52.9,28.9,0,4.25,0
2022-08-06,South_Zone,81.2,0,100.13,54.7,35.0,0,4.25,0
2022-08-07,South_Zone,85.5,0,99.17,55.0,28.9,0,4.25,0
2022-08-08,South_Zone,77.0,0,99.46,59.2,34.9,0,4.25,0
